name,resource_id,resource_link,project_id,project_link,folder_name,related_projects,status,release_date,contact_name,contact_mail,masked_assemblies,assembly_id_alias,annotation_id_alias,annotations
Aspergillus mangaliensis DTO 316-C1 Annotated Minimal Draft,Aspman1,https://mycocosm.jgi.doe.gov/Aspman1,1187997,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspmanMinimDraft_FD,AspmanMinimDraft_FD,"['SP 1188275', 'SP 1188276', 'AP 1187999', 'AP 1188000', 'AP 1187998']",Complete,2021-04-30,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspmanMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspman1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspman1,Aspman1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspmanMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspman1_GeneCatalog_20210405.gff3.gz
Aspergillus megasporus DTO 048-I3 Annotated Minimal Draft,Aspmeg1,https://mycocosm.jgi.doe.gov/Aspmeg1,1188157,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspmegMinimDraft_FD,AspmegMinimDraft_FD,"['SP 1188404', 'SP 1188403', 'AP 1188160', 'AP 1188159', 'AP 1188158']",Complete,2021-02-18,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspmegMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspmeg1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspmeg1,Aspmeg1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspmegMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspmeg1_GeneCatalog_20210202.gff3.gz
Aspergillus microcysticus CBS 120.58 Annotated Minimal Draft,Aspmic1,https://mycocosm.jgi.doe.gov/Aspmic1,1097362,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspmicMinimDraft_FD,AspmicMinimDraft_FD,"['SP 1097664', 'SP 1097665', 'AP 1097364', 'AP 1097363', 'AP 1097365']",Complete,2017-04-12,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspmicMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspmic1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspmic1,Aspmic1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspmicMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspmic1_GeneCatalog_20170325.gff3.gz
Aspergillus minisclerotigenes CBS 117635 Annotated Standard Draft,Aspmin1,https://mycocosm.jgi.doe.gov/Aspmin1,1052266,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspminStandDraft_FD,AspminStandDraft_FD,"['SP 1052268', 'SP 1052267', 'AP 1052269', 'AP 1052271', 'AP 1052270']",Complete,2016-10-01,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspminStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspmin1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspmin1,Aspmin1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspminStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspmin1_GeneCatalog_20160910.gff3.gz
Aspergillus miraensis CBS 140625 Annotated Minimal Draft,Aspmir1,https://mycocosm.jgi.doe.gov/Aspmir1,1188085,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspmirMinimDraft_FD,AspmirMinimDraft_FD,"['SP 1188320', 'SP 1188319', 'AP 1188087', 'AP 1188088', 'AP 1188086']",Complete,2019-10-22,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspmirMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspmir1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspmir1,Aspmir1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspmirMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspmir1_GeneCatalog_20190828.gff3.gz
Aspergillus mottae CBS 130016 Annotated Minimal Draft,Aspmot1,https://mycocosm.jgi.doe.gov/Aspmot1,1052272,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspmotStandDraft_FD,AspmotStandDraft_FD,"['SP 1052273', 'SP 1052274', 'AP 1052277', 'AP 1052275', 'AP 1052276']",Complete,2021-04-29,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspmotStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspmot1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspmot1,Aspmot1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspmotStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspmot1_GeneCatalog_20210409.gff3.gz
Aspergillus multicolor CBS 133.54 Annotated Standard Draft,Aspmul1_1,https://mycocosm.jgi.doe.gov/Aspmul1_1,1052110,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspmulStandDraft_FD,AspmulStandDraft_FD,"['SP 1052112', 'SP 1052111', 'AP 1052115', 'AP 1052114', 'AP 1052113']",Complete,2014-06-23,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspmulStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspmul1_1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspmul1_1,Aspmul1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspmulStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspmul1_1_GeneCatalog_20160309.gff3.gz
Aspergillus multiplicatus CBS 646958 Annotated Minimal Draft,Aspmult1,https://mycocosm.jgi.doe.gov/Aspmult1,1097570,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspmulMinimDraft_FD,AspmulMinimDraft_FD,"['SP 1097769', 'SP 1097768', 'AP 1097571', 'AP 1097573', 'AP 1097572']",Complete,2017-04-12,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspmulMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspmult1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspmult1,Aspmult1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspmulMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspmult1_GeneCatalog_20170325.gff3.gz
Aspergillus muricatus CBS 112808 Annotated Standard Draft,Aspmuri1,https://mycocosm.jgi.doe.gov/Aspmuri1,1052368,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspmurStandDraft_FD,AspmurStandDraft_FD,"['SP 1052370', 'SP 1052369', 'AP 1052373', 'AP 1052372', 'AP 1052371']",Complete,2016-07-22,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspmurStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspmuri1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspmuri1,Aspmuri1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspmurStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspmuri1_GeneCatalog_20160720.gff3.gz
Aspergillus nakazawae CBS 640.78 Annotated Standard Draft,Aspnaka1,https://mycocosm.jgi.doe.gov/Aspnaka1,1052374,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspnakStandDraft_FD,AspnakStandDraft_FD,"['SP 1052376', 'SP 1052375', 'AP 1052377', 'AP 1052379', 'AP 1052378']",Complete,2014-08-14,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspnakStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspnaka1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspnaka1,Aspnaka1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspnakStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspnaka1_GeneCatalog_20160720.gff3.gz
Aspergillus navahoensis CBS 351.81 Annotated Standard Draft,Aspnav1_1,https://mycocosm.jgi.doe.gov/Aspnav1_1,1052116,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspnavStandDraft_FD,AspnavStandDraft_FD,"['SP 1052117', 'SP 1052118', 'AP 1052120', 'AP 1052119', 'AP 1052121']",Complete,2016-07-26,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspnavStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspnav1_1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspnav1_1,Aspnav1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspnavStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspnav1_1_GeneCatalog_20160309.gff3.gz
Aspergillus neoauricomus CBS 112787 Annotated Standard Draft,Aspneoa1,https://mycocosm.jgi.doe.gov/Aspneoa1,1052380,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspneoStandDraft_2_FD,AspneoStandDraft_2_FD,"['SP 1052382', 'SP 1052381', 'AP 1052385', 'AP 1052383', 'AP 1052384']",Complete,2013-09-04,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspneoStandDraft_2_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspneoa1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspneoa1,Aspneoa1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspneoStandDraft_2_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspneoa1_GeneCatalog_20160629.gff3.gz
Aspergillus neocaesiellus DTO 356-D2 Annotated Minimal Draft,Aspneoca1,https://mycocosm.jgi.doe.gov/Aspneoca1,1188165,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspneoMinimDraft_8_FD,AspneoMinimDraft_8_FD,"['SP 1188408', 'SP 1188407', 'AP 1188168', 'AP 1188167', 'AP 1188166']",Complete,2021-02-18,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspneoMinimDraft_8_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspneoca1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspneoca1,Aspneoca1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspneoMinimDraft_8_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspneoca1_GeneCatalog_20210202.gff3.gz
Aspergillus neoconicus CBS 233.90 Annotated Minimal Draft,Aspneoc1,https://mycocosm.jgi.doe.gov/Aspneoc1,1188169,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspneoMinimDraft_9_FD,AspneoMinimDraft_9_FD,"['SP 1188410', 'SP 1188409', 'AP 1188172', 'AP 1188170', 'AP 1188171']",Complete,2019-10-22,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspneoMinimDraft_9_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspneoc1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspneoc1,Aspneoc1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspneoMinimDraft_9_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspneoc1_GeneCatalog_20190828.gff3.gz
Aspergillus neoechinulatus CBS 120.55 Annotated Standard Draft,Aspne1,https://mycocosm.jgi.doe.gov/Aspne1,1052062,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspneoStandDraft_3_FD,AspneoStandDraft_3_FD,"['SP 1052064', 'SP 1052063', 'AP 1052067', 'AP 1052066', 'AP 1052065']",Complete,2013-04-18,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspneoStandDraft_3_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspne1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspne1,Aspne1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspneoStandDraft_3_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspne1_GeneCatalog_20160629.gff3.gz
Aspergillus neoflavipes CBS 260.73 Annotated Minimal Draft,Aspneof1,https://mycocosm.jgi.doe.gov/Aspneof1,1097374,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspneoMinimDraft_3_FD,AspneoMinimDraft_3_FD,"['SP 1097670', 'SP 1097671', 'AP 1097377', 'AP 1097375', 'AP 1097376']",Complete,2017-04-26,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspneoMinimDraft_3_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspneof1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspneof1,Aspneof1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspneoMinimDraft_3_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspneof1_GeneCatalog_20170406.gff3.gz
Aspergillus neoindicus CBS 444.75 Annotated Minimal Draft,Aspneoi1,https://mycocosm.jgi.doe.gov/Aspneoi1,1097370,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspneoMinimDraft_2_FD,AspneoMinimDraft_2_FD,"['SP 1097668', 'SP 1097669', 'AP 1097372', 'AP 1097373', 'AP 1097371']",Complete,2017-04-26,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspneoMinimDraft_2_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspneoi1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspneoi1,Aspneoi1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspneoMinimDraft_2_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspneoi1_GeneCatalog_20170406.gff3.gz
Aspergillus neostromatioides CBS 265.73 Annotated Minimal Draft,Aspneos1,https://mycocosm.jgi.doe.gov/Aspneos1,1187917,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspneoMinimDraft_6_FD,AspneoMinimDraft_6_FD,"['SP 1188235', 'SP 1188236', 'AP 1187920', 'AP 1187919', 'AP 1187918']",Complete,2021-03-18,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspneoMinimDraft_6_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspneos1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspneos1,Aspneos1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspneoMinimDraft_6_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspneos1_GeneCatalog_20210119.gff3.gz
Aspergillus neowarcupii IBT 29024 Annotated Minimal Draft,Aspneow1,https://mycocosm.jgi.doe.gov/Aspneow1,1187885,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspneoMinimDraft_5_FD,AspneoMinimDraft_5_FD,"['SP 1188219', 'SP 1188220', 'AP 1187888', 'AP 1187887', 'AP 1187886']",Complete,2019-11-01,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspneoMinimDraft_5_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspneow1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspneow1,Aspneow1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspneoMinimDraft_5_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspneow1_GeneCatalog_20190829.gff3.gz
Aspergillus nishimurae IFM 54133 Annotated Minimal Draft,Aspnis1,https://mycocosm.jgi.doe.gov/Aspnis1,1097574,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspnisMinimDraft_FD,AspnisMinimDraft_FD,"['SP 1097771', 'SP 1097770', 'AP 1097575', 'AP 1097576', 'AP 1097577']",Complete,2017-03-29,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspnisMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspnis1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspnis1,Aspnis1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspnisMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspnis1_GeneCatalog_20170320.gff3.gz
Aspergillus niveus CBS 471.91 Annotated Minimal Draft,Aspniv1,https://mycocosm.jgi.doe.gov/Aspniv1,1187857,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspnivMinimDraft_FD,AspnivMinimDraft_FD,"['SP 1188205', 'SP 1188206', 'AP 1187858', 'AP 1187859', 'AP 1187860']",Complete,2021-02-18,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspnivMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspniv1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspniv1,Aspniv1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspnivMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspniv1_GeneCatalog_20210201.gff3.gz
Aspergillus nomius IBT 12657 Annotated Standard Draft,Aspnom1,https://mycocosm.jgi.doe.gov/Aspnom1,1052278,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspnomStandDraft_FD,AspnomStandDraft_FD,"['SP 1052279', 'SP 1052280', 'AP 1052281', 'AP 1052283', 'AP 1052282']",Complete,2016-10-13,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspnomStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspnom1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspnom1,Aspnom1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspnomStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspnom1_GeneCatalog_20160910.gff3.gz
Aspergillus novoparasiticus CBS 126849 Annotated Standard Draft,Aspnovo1,https://mycocosm.jgi.doe.gov/Aspnovo1,1052284,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspnovStandDraft_2_FD,AspnovStandDraft_2_FD,"['SP 1052286', 'SP 1052285', 'AP 1052289', 'AP 1052288', 'AP 1052287']",Complete,2014-10-27,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspnovStandDraft_2_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspnovo1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspnovo1,Aspnovo1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspnovStandDraft_2_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspnovo1_GeneCatalog_20160816.gff3.gz
Aspergillus nutans CBS 121.56 Annotated Minimal Draft,Aspnut1,https://mycocosm.jgi.doe.gov/Aspnut1,1187897,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspnutMinimDraft_FD,AspnutMinimDraft_FD,"['SP 1188226', 'SP 1188225', 'AP 1187898', 'AP 1187900', 'AP 1187899']",Complete,2019-11-18,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspnutMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspnut1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspnut1,Aspnut1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspnutMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspnut1_GeneCatalog_20191025.gff3.gz
Aspergillus oerlinghausenensis CBS 139183 Annotated Minimal Draft,Aspoer1,https://mycocosm.jgi.doe.gov/Aspoer1,1188109,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspoerMinimDraft_FD,AspoerMinimDraft_FD,"['SP 1188331', 'SP 1188332', 'AP 1188112', 'AP 1188110', 'AP 1188111']",Complete,2019-11-18,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspoerMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspoer1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspoer1,Aspoer1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspoerMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspoer1_GeneCatalog_20191031.gff3.gz
Aspergillus olivicola CBS 597.65 Annotated Standard Draft,Aspoli1_1,https://mycocosm.jgi.doe.gov/Aspoli1_1,1052122,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspoliStandDraft_FD,AspoliStandDraft_FD,"['SP 1052124', 'SP 1052123', 'AP 1052126', 'AP 1052127', 'AP 1052125']",Complete,2014-07-23,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspoliStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspoli1_1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspoli1_1,Aspoli1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspoliStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspoli1_1_GeneCatalog_20160309.gff3.gz
Aspergillus ostianus CBS 103.07 Annotated Standard Draft,Asposti1,https://mycocosm.jgi.doe.gov/Asposti1,1052386,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspostStandDraft_FD,AspostStandDraft_FD,"['SP 1052388', 'SP 1052387', 'AP 1052391', 'AP 1052390', 'AP 1052389']",Complete,2014-03-28,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspostStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asposti1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asposti1,Asposti1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspostStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asposti1_GeneCatalog_20160720.gff3.gz
Aspergillus pachycristatus IBT 23550 Annotated Minimal Draft,Asppac1,https://mycocosm.jgi.doe.gov/Asppac1,1188089,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsppacMinimDraft_FD,AsppacMinimDraft_FD,"['SP 1188322', 'SP 1188321', 'AP 1188092', 'AP 1188091', 'AP 1188090']",Complete,2021-06-30,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsppacMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asppac1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asppac1,Asppac1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsppacMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asppac1_GeneCatalog_20210517.gff3.gz
Aspergillus papuensis CBS 841.96 Annotated Minimal Draft,Asppap1,https://mycocosm.jgi.doe.gov/Asppap1,1097578,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsppapMinimDraft_FD,AsppapMinimDraft_FD,"['SP 1097772', 'SP 1097773', 'AP 1097581', 'AP 1097580', 'AP 1097579']",Complete,2017-07-12,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsppapMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asppap1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asppap1,Asppap1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsppapMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asppap1_GeneCatalog_20170613.gff3.gz
Aspergillus parafelis IBT 34187 Annotated Minimal Draft,Asppara1,https://mycocosm.jgi.doe.gov/Asppara1,1188005,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspparMinimDraft_2_FD,AspparMinimDraft_2_FD,"['SP 1188279', 'SP 1188280', 'AP 1188007', 'AP 1188008', 'AP 1188006']",Complete,2020-11-25,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspparMinimDraft_2_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asppara1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asppara1,Asppara1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspparMinimDraft_2_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asppara1_GeneCatalog_20201109.gff3.gz
Aspergillus parasiticus CBS 117618 Annotated Standard Draft,Asppar1,https://mycocosm.jgi.doe.gov/Asppar1,1052290,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspparStandDraft_2_FD,AspparStandDraft_2_FD,"['SP 1052292', 'SP 1052291', 'AP 1052294', 'AP 1052293', 'AP 1052295']",Complete,2016-09-06,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspparStandDraft_2_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asppar1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asppar1,Asppar1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspparStandDraft_2_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asppar1_GeneCatalog_20160724.gff3.gz
Aspergillus parvisclerotigenus CBS 121.62 Annotated Standard Draft,Asppari1,https://mycocosm.jgi.doe.gov/Asppari1,1052296,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspparStandDraft_FD,AspparStandDraft_FD,"['SP 1052298', 'SP 1052297', 'AP 1052299', 'AP 1052301', 'AP 1052300']",Complete,2016-11-01,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspparStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asppari1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asppari1,Asppari1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspparStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asppari1_GeneCatalog_20161018.gff3.gz
